timestamp,dataset_name,training_rmse,validation_rmse,test_rmse,nodes_count,execution_type
2025-10-04 13:24:32,resid_build_sale_price,tensor(133.8749),tensor(115.6521),124.13912963867188,29,slim pareto
2025-10-04 13:24:36,resid_build_sale_price,105.55619812011719,152.29486083984375,227.8509063720703,81,slim linear scaling
2025-10-04 13:25:01,resid_build_sale_price,105.77307891845703,152.34915161132812,227.81915283203125,16,slim linear scaling pareto
2025-10-05 11:29:35,airfoil,tensor(61.9024),tensor(59.9808),59.90431213378906,121,slim
2025-10-05 11:29:59,airfoil,tensor(65.1335),tensor(63.8178),63.72394561767578,73,slim pareto
2025-10-05 11:30:03,airfoil,5.541845321655273,5.352716445922852,5.420459747314453,116,slim linear scaling
2025-10-05 11:30:27,airfoil,5.565361499786377,5.382294178009033,5.441905975341797,88,slim linear scaling pareto
2025-10-05 11:30:30,bike_sharing,tensor(0.1215),tensor(0.1230),0.1344815045595169,65,slim
2025-10-05 11:30:53,bike_sharing,tensor(0.6010),tensor(0.5759),0.6013346910476685,26,slim pareto
2025-10-05 11:30:58,bike_sharing,0.040258072316646576,0.03629283234477043,0.21364730596542358,48,slim linear scaling
2025-10-05 11:31:20,bike_sharing,0.15831224620342255,0.17110998928546906,0.18987616896629333,20,slim linear scaling pareto
2025-10-05 11:31:22,bioavailability,tensor(44.6210),tensor(41.5945),48.09634780883789,94,slim
2025-10-05 11:31:45,bioavailability,tensor(46.8405),tensor(43.9087),50.28085708618164,42,slim pareto
2025-10-05 11:31:49,bioavailability,28.418352127075195,35.05768585205078,28.818235397338867,94,slim linear scaling
2025-10-05 11:32:11,bioavailability,28.971588134765625,35.68169021606445,28.03197479248047,55,slim linear scaling pareto
2025-10-05 11:32:13,boston,tensor(8.7717),tensor(8.4479),9.38286018371582,91,slim
2025-10-05 11:32:36,boston,tensor(9.3672),tensor(9.0001),9.878207206726074,46,slim pareto
2025-10-05 11:32:39,boston,4.742507457733154,5.634883880615234,4.838901519775391,87,slim linear scaling
2025-10-05 11:33:02,boston,5.280786991119385,6.466855525970459,5.7562055587768555,48,slim linear scaling pareto
2025-10-05 11:33:04,breast_cancer,tensor(0.3272),tensor(0.3502),0.38198745250701904,16,slim
2025-10-05 11:33:25,breast_cancer,tensor(0.4002),tensor(0.4403),0.44505399465560913,3,slim pareto
2025-10-05 11:33:28,breast_cancer,0.23154282569885254,0.2505168616771698,0.27463555335998535,81,slim linear scaling
2025-10-05 11:33:53,breast_cancer,0.26400983333587646,0.2820318341255188,0.3101819157600403,29,slim linear scaling pareto
2025-10-05 11:33:55,concrete_slump,tensor(9.8745),tensor(9.5142),8.597747802734375,119,slim
2025-10-05 11:34:20,concrete_slump,tensor(10.7647),tensor(9.0531),9.645539283752441,69,slim pareto
2025-10-05 11:34:24,concrete_slump,6.829416275024414,59.474693298339844,61.678646087646484,84,slim linear scaling
2025-10-05 11:34:45,concrete_slump,7.059147357940674,48.375282287597656,50.624839782714844,52,slim linear scaling pareto
2025-10-05 11:34:47,concrete_strength,tensor(22.7885),tensor(22.3566),23.15975570678711,113,slim
2025-10-05 11:35:12,concrete_strength,tensor(24.3972),tensor(24.0079),24.772863388061523,85,slim pareto
2025-10-05 11:35:15,concrete_strength,12.799160957336426,12.010619163513184,11.874798774719238,114,slim linear scaling
2025-10-05 11:35:37,concrete_strength,12.918819427490234,12.143034934997559,11.979005813598633,73,slim linear scaling pareto
2025-10-05 11:35:39,diabetes,tensor(147.6005),tensor(154.2582),144.63931274414062,114,slim
2025-10-05 11:36:01,diabetes,tensor(151.3643),tensor(158.1330),148.41421508789062,37,slim pareto
2025-10-05 11:36:05,diabetes,57.8017463684082,61.924583435058594,56.01185989379883,78,slim linear scaling
2025-10-05 11:36:25,diabetes,59.987098693847656,64.01390075683594,60.176109313964844,74,slim linear scaling pareto
2025-10-05 11:36:27,efficiency_cooling,tensor(8.4438),tensor(7.6765),7.357998847961426,123,slim
2025-10-05 11:36:50,efficiency_cooling,tensor(9.9766),tensor(8.9812),8.808870315551758,80,slim pareto
2025-10-05 11:36:53,efficiency_cooling,3.842437267303467,3.8337554931640625,3.4508445262908936,121,slim linear scaling
2025-10-05 11:37:15,efficiency_cooling,3.857468605041504,3.843322515487671,3.4575114250183105,33,slim linear scaling pareto
2025-10-05 11:37:17,efficiency_heating,tensor(8.0502),tensor(7.0539),7.199714660644531,121,slim
2025-10-05 11:37:40,efficiency_heating,tensor(9.1078),tensor(7.9227),8.196085929870605,88,slim pareto
2025-10-05 11:37:43,efficiency_heating,3.4989094734191895,3.3992936611175537,3.6253416538238525,98,slim linear scaling
2025-10-05 11:38:05,efficiency_heating,4.164219856262207,3.877993583679199,3.77264404296875,48,slim linear scaling pareto
2025-10-05 11:38:07,forest_fires,tensor(1.3228),tensor(1.5121),1.4714795351028442,42,slim
2025-10-05 11:38:26,forest_fires,tensor(1.3344),tensor(1.4729),1.4643584489822388,29,slim pareto
2025-10-05 11:38:29,forest_fires,1.2814855575561523,1.5459511280059814,1.502322793006897,83,slim linear scaling
2025-10-05 11:38:51,forest_fires,1.3055349588394165,1.511012077331543,1.4971096515655518,68,slim linear scaling pareto
2025-10-05 11:38:54,istanbul,tensor(0.0186),tensor(0.0194),0.021860072389245033,5,slim
2025-10-05 11:39:15,istanbul,tensor(0.0186),tensor(0.0194),0.021860072389245033,5,slim pareto
2025-10-05 11:39:20,istanbul,0.013390903361141682,0.014370357617735863,0.013865252956748009,48,slim linear scaling
2025-10-05 11:39:40,istanbul,0.01475086621940136,0.015105635859072208,0.015843553468585014,3,slim linear scaling pareto
2025-10-05 11:39:42,parkinson_updrs,tensor(10.8374),tensor(10.8524),10.915020942687988,102,slim
2025-10-05 11:40:05,parkinson_updrs,tensor(11.8356),tensor(11.7385),11.904929161071777,44,slim pareto
2025-10-05 11:40:09,parkinson_updrs,10.105626106262207,10.139822959899902,10.065000534057617,89,slim linear scaling
2025-10-05 11:40:32,parkinson_updrs,10.131600379943848,10.165781021118164,10.085131645202637,59,slim linear scaling pareto
2025-10-05 11:40:35,ppb,tensor(39.8901),tensor(42.5747),40.265628814697266,94,slim
2025-10-05 11:40:59,ppb,tensor(42.4048),tensor(45.0543),42.95216751098633,55,slim pareto
2025-10-05 11:41:04,ppb,23.532651901245117,26.64937400817871,32.330589294433594,94,slim linear scaling
2025-10-05 11:41:25,ppb,26.204376220703125,28.066850662231445,30.40445327758789,59,slim linear scaling pareto
2025-10-05 11:41:28,resid_build_sale_price,tensor(133.0900),tensor(115.1651),123.02056884765625,94,slim
2025-10-05 11:41:50,resid_build_sale_price,tensor(133.8749),tensor(115.6521),124.13912963867188,29,slim pareto
2025-10-05 11:41:54,resid_build_sale_price,105.51789855957031,152.2755889892578,227.84510803222656,94,slim linear scaling
2025-10-05 11:42:17,resid_build_sale_price,105.81429290771484,152.35716247558594,227.80238342285156,42,slim linear scaling pareto
2025-10-05 11:52:06,airfoil,tensor(61.3065),tensor(59.2642),59.189178466796875,148,slim
2025-10-05 11:52:32,airfoil,tensor(62.8669),tensor(61.1152),61.04734420776367,145,slim pareto
2025-10-05 11:52:36,airfoil,5.5358052253723145,5.345354080200195,5.41363525390625,146,slim linear scaling
2025-10-05 11:52:59,airfoil,5.5565009117126465,5.3684892654418945,5.430208683013916,88,slim linear scaling pareto
2025-10-05 11:53:02,bike_sharing,tensor(0.0901),tensor(0.0874),0.10739108920097351,117,slim
2025-10-05 11:53:27,bike_sharing,tensor(0.2150),tensor(0.2096),0.23198170959949493,86,slim pareto
2025-10-05 11:53:31,bike_sharing,0.023180559277534485,0.027629034593701363,0.08637784421443939,123,slim linear scaling
2025-10-05 11:53:53,bike_sharing,0.12427184730768204,0.13960719108581543,0.1541213095188141,134,slim linear scaling pareto
2025-10-05 11:53:56,bioavailability,tensor(44.0127),tensor(40.9335),47.489471435546875,120,slim
