timestamp,dataset_name,training_rmse,validation_rmse,test_rmse,nodes_count,execution_type
2025-09-12 18:30:10,ppb,tensor(38.8266),tensor(41.5408),39.16484451293945,120,slim
2025-09-12 18:30:13,ppb,tensor(38.8266),tensor(41.5408),39.16484451293945,120,slim oms
2025-09-12 18:30:37,ppb,tensor(39.6760),tensor(42.3140),40.05228805541992,120,slim oms pareto
2025-09-12 18:30:40,ppb,23.989652633666992,tensor(34.3364),30.271944046020508,124,slim linear scaling
2025-09-12 18:30:43,ppb,23.989654541015625,tensor(34.3364),30.271944046020508,124,slim linear scaling oms
2025-09-12 18:31:03,ppb,24.38127326965332,tensor(30.5478),31.707006454467773,124,slim linear scaling oms pareto
2025-09-12 18:31:06,resid_build_sale_price,tensor(132.8805),tensor(115.0514),122.71186065673828,122,slim
2025-09-12 18:31:08,resid_build_sale_price,tensor(132.8805),tensor(115.0514),122.71186065673828,122,slim oms
2025-09-12 18:31:30,resid_build_sale_price,tensor(133.2365),tensor(115.2757),123.24669647216797,109,slim oms pareto
2025-09-12 18:31:33,resid_build_sale_price,105.50545501708984,tensor(152.2393),227.67494201660156,122,slim linear scaling
2025-09-12 18:31:35,resid_build_sale_price,105.58279418945312,tensor(152.2102),227.645263671875,107,slim linear scaling oms
2025-09-12 18:31:57,resid_build_sale_price,105.58152770996094,tensor(152.3285),227.71926879882812,109,slim linear scaling oms pareto
