timestamp,dataset_name,training_rmse,validation_rmse,test_rmse,nodes_count,execution_type
2025-09-21 13:20:16,istanbul,tensor(0.0129),tensor(0.0149),0.014131564646959305,148,slim oms pareto
2025-09-21 13:20:23,istanbul,tensor(0.0135),tensor(0.0151),0.015215449966490269,92,slim linear scaling
2025-09-21 13:20:28,istanbul,tensor(0.0127),tensor(0.0161),0.014406959526240826,149,slim linear scaling oms
2025-09-21 13:21:00,istanbul,tensor(0.0129),tensor(0.0149),0.014057813212275505,148,slim linear scaling oms pareto
2025-09-21 13:21:05,parkinson_updrs,tensor(10.8332),tensor(10.8511),10.923823356628418,142,slim
2025-09-21 13:21:09,parkinson_updrs,tensor(10.1866),tensor(10.2233),10.010257720947266,178,slim oms
2025-09-21 13:21:41,parkinson_updrs,tensor(10.2711),tensor(10.2959),10.07179069519043,148,slim oms pareto
2025-09-21 13:21:49,parkinson_updrs,tensor(10.8332),tensor(10.5382),10.473146438598633,142,slim linear scaling
2025-09-21 13:21:55,parkinson_updrs,tensor(10.1866),tensor(10.2151),9.967641830444336,178,slim linear scaling oms
2025-09-21 13:22:25,parkinson_updrs,tensor(10.2711),tensor(10.2941),10.067241668701172,148,slim linear scaling oms pareto
2025-09-21 13:22:29,ppb,tensor(39.4183),tensor(42.1795),39.84884262084961,124,slim
2025-09-21 13:22:34,ppb,tensor(19.5116),tensor(30.3424),29.94620132446289,128,slim oms
2025-09-21 13:23:04,ppb,tensor(22.8654),tensor(31.1600),29.05841064453125,124,slim oms pareto
2025-09-21 13:23:09,ppb,tensor(39.4183),tensor(33.0879),29.91200828552246,124,slim linear scaling
2025-09-21 13:23:14,ppb,tensor(19.5116),tensor(30.8383),30.816099166870117,128,slim linear scaling oms
2025-09-21 13:23:44,ppb,tensor(22.8654),tensor(31.4378),29.34881591796875,124,slim linear scaling oms pareto
2025-09-21 13:23:47,resid_build_sale_price,tensor(132.6306),tensor(114.9087),122.45071411132812,124,slim
2025-09-21 13:23:51,resid_build_sale_price,tensor(91.2682),tensor(81.9587),74.94937133789062,117,slim oms
