dataset,individual,run,fitness,size
bioavailability,best_fitness,19,31.369810104370117,43
bioavailability,best_fitness,20,58.419105529785156,47
bioavailability,best_fitness,21,63.29500198364258,43
bioavailability,best_fitness,22,32.14568328857422,41
bioavailability,best_fitness,23,34.97312927246094,45
bioavailability,best_fitness,24,52.454566955566406,51
bioavailability,best_fitness,25,48.87144088745117,45
bioavailability,best_fitness,26,40.66398620605469,49
bioavailability,best_fitness,27,54.65700912475586,43
bioavailability,best_fitness,28,29.736064910888672,55
bioavailability,best_fitness,29,36.91143035888672,47
bioavailability,best_size,0,55.37186050415039,87
bioavailability,best_size,1,62.73120880126953,43
bioavailability,best_size,2,45.142887115478516,31
bioavailability,best_size,3,30.151790618896484,29
bioavailability,best_size,4,51.025726318359375,35
bioavailability,best_size,5,52.67731475830078,31
bioavailability,best_size,6,34.99763488769531,31
bioavailability,best_size,7,42.296810150146484,43
bioavailability,best_size,8,42.2618293762207,55
bioavailability,best_size,9,58.51239776611328,31
bioavailability,best_size,10,60.556297302246094,35
bioavailability,best_size,11,50.41094207763672,55
bioavailability,best_size,12,60.96141815185547,87
bioavailability,best_size,13,46.16305160522461,31
bioavailability,best_size,14,49.68656921386719,27
bioavailability,best_size,15,45.02119064331055,27
bioavailability,best_size,16,31.003372192382812,43
bioavailability,best_size,17,51.21187210083008,27
bioavailability,best_size,18,31.233715057373047,31
bioavailability,best_size,19,32.61355209350586,31
bioavailability,best_size,20,57.05901336669922,31
bioavailability,best_size,21,63.31620407104492,27
bioavailability,best_size,22,36.41595458984375,33
bioavailability,best_size,23,35.15565490722656,31
bioavailability,best_size,24,51.33082962036133,37
bioavailability,best_size,25,49.72245788574219,27
bioavailability,best_size,26,40.38934326171875,33
bioavailability,best_size,27,55.3609619140625,31
bioavailability,best_size,28,30.548046112060547,43
bioavailability,best_size,29,37.17068099975586,35
bioavailability,optimal_compromise,0,47.06166076660156,93
bioavailability,optimal_compromise,1,62.97970962524414,47
bioavailability,optimal_compromise,2,43.94926452636719,39
bioavailability,optimal_compromise,3,30.37866973876953,37
bioavailability,optimal_compromise,4,51.96013259887695,39
bioavailability,optimal_compromise,5,248035520.0,33
bioavailability,optimal_compromise,6,32.9110107421875,35
bioavailability,optimal_compromise,7,41.85765838623047,47
bioavailability,optimal_compromise,8,41.36714172363281,59
bioavailability,optimal_compromise,9,54.257083892822266,35
bioavailability,optimal_compromise,10,60.54994201660156,37
bioavailability,optimal_compromise,11,46.2537956237793,63
bioavailability,optimal_compromise,12,56.79479217529297,91
bioavailability,optimal_compromise,13,47.00905227661133,39
bioavailability,optimal_compromise,14,47.74501037597656,35
bioavailability,optimal_compromise,15,50.50613021850586,31
bioavailability,optimal_compromise,16,30.18155860900879,51
bioavailability,optimal_compromise,17,51.16953659057617,31
bioavailability,optimal_compromise,18,32.51564407348633,35
bioavailability,optimal_compromise,19,30.811552047729492,35
bioavailability,optimal_compromise,20,60.1702766418457,35
bioavailability,optimal_compromise,21,63.06985092163086,31
bioavailability,optimal_compromise,22,30.088064193725586,33
bioavailability,optimal_compromise,23,35.1031379699707,37
bioavailability,optimal_compromise,24,52.25227737426758,41
bioavailability,optimal_compromise,25,49.37346267700195,39
bioavailability,optimal_compromise,26,41.932861328125,39
bioavailability,optimal_compromise,27,54.37155532836914,35
bioavailability,optimal_compromise,28,30.8001708984375,47
bioavailability,optimal_compromise,29,37.13434982299805,39
boston,best_fitness,0,4.8878703117370605,53
boston,best_fitness,1,3.7331440448760986,59
